Shishmaref,AK,Nome Census Area,-1.388673267326733,0.962327868852459
Hogatza,AK,Yukon-Koyukuk Census Area,-1.1836633663366336,0.9599016393442623
Deering,AK,Northwest Arctic Borough,-1.322811881188119,0.9565573770491804
Hughes,AK,Yukon-Koyukuk Census Area,-1.1546138613861388,0.9555081967213117
Buckland,AK,Northwest Arctic Borough,-1.2910891089108913,0.9554098360655741
Kiwalik,AK,Northwest Arctic Borough,-1.304970297029703,0.9547868852459014
Stevens Village,AK,Yukon-Koyukuk Census Area,-1.0526336633663367,0.9544262295081967
Candle,AK,Northwest Arctic Borough,-1.3067524752475248,0.9511147540983607
Circle,AK,Yukon-Koyukuk Census Area,-0.9528316831683172,0.948262295081967
Diomede,AK,Nome Census Area,-1.4450495049504952,0.945639344262295
Huslia,AK,Yukon-Koyukuk Census Area,-1.1971683168316836,0.9434754098360654
Wales,AK,Nome Census Area,-1.4283960396039603,0.9413442622950821
Central,AK,Yukon-Koyukuk Census Area,-0.9675445544554457,0.9399672131147541
Tin City,AK,Nome Census Area,-1.4238019801980202,0.9392459016393446
Miller House,AK,Yukon-Koyukuk Census Area,-0.9758613861386141,0.9385901639344261
Livengood,AK,Yukon-Koyukuk Census Area,-1.0416633663366337,0.9382950819672131
Rampart,AK,Yukon-Koyukuk Census Area,-1.0737425742574258,0.9374754098360656
Circle Hot Springs,AK,Yukon-Koyukuk Census Area,-0.9641782178217819,0.936950819672131
Teller Mission,AK,Nome Census Area,-1.3966930693069308,0.9322295081967211
Teller,AK,Nome Census Area,-1.3947524752475249,0.9292459016393444
Haycock,AK,Nome Census Area,-1.2915643564356438,0.9281639344262294
Eureka,AK,Yukon-Koyukuk Census Area,-1.0747524752475246,0.9271147540983606
Tanana,AK,Yukon-Koyukuk Census Area,-1.1113861386138613,0.9265573770491806
Marys Igloo,AK,Nome Census Area,-1.3687920792079211,0.9259999999999997
Chatanika,AK,Fairbanks North Star Borough,-1.0203960396039604,0.9248196721311475
Tofty,AK,Yukon-Koyukuk Census Area,-1.0879405940594058,0.9241639344262293
Olnes,AK,Fairbanks North Star Borough,-1.0243168316831683,0.9235409836065571
Chena Hot Springs,AK,Fairbanks North Star Borough,-0.9924752475247525,0.9228524590163936
Woodchopper,AK,Yukon-Koyukuk Census Area,-1.071108910891089,0.9219999999999997
Manley Hot Springs,AK,Yukon-Koyukuk Census Area,-1.0829702970297026,0.9211147540983604
Fox,AK,Fairbanks North Star Borough,-1.0234059405940594,0.9198032786885246
Koyuk,AK,Nome Census Area,-1.2889108910891087,0.9194426229508195
Kokrines,AK,Yukon-Koyukuk Census Area,-1.1635049504950494,0.9188852459016394
Minto,AK,Yukon-Koyukuk Census Area,-1.0542574257425743,0.9173770491803279
Koyukuk,AK,Yukon-Koyukuk Census Area,-1.2229108910891089,0.9172459016393444
College,AK,Fairbanks North Star Borough,-1.027049504950495,0.9164590163934427
Lemeta,AK,Fairbanks North Star Borough,-1.0253861386138614,0.9164590163934427
Ester,AK,Fairbanks North Star Borough,-1.0311683168316832,0.9160655737704917
Fairbanks,AK,Fairbanks North Star Borough,-1.025128712871287,0.915704918032787
Standard,AK,Fairbanks North Star Borough,-1.0414059405940592,0.9139999999999997
Eagle,AK,Southeast Fairbanks Census Area,-0.8961782178217823,0.9139999999999997
Eagle Village,AK,Southeast Fairbanks Census Area,-0.8945346534653464,0.9139999999999997
Ruby,AK,Yukon-Koyukuk Census Area,-1.1793465346534657,0.9128852459016397
North Pole,AK,Fairbanks North Star Borough,-1.0180792079207923,0.9127213114754098
Galena,AK,Yukon-Koyukuk Census Area,-1.2077425742574257,0.9123278688524588
Nulato,AK,Yukon-Koyukuk Census Area,-1.230851485148515,0.9118032786885246
White Mountain,AK,Nome Census Area,-1.3358019801980197,0.9106885245901637
Elim,AK,Nome Census Area,-1.3128712871287131,0.9092786885245903
Lees Camp,AK,Nome Census Area,-1.3552673267326734,0.9084918032786886
Solomon,AK,Nome Census Area,-1.3559999999999999,0.9073114754098364
Nenana,AK,Yukon-Koyukuk Census Area,-1.0522772277227723,0.9068852459016394
Golovin,AK,Nome Census Area,-1.3280000000000003,0.9064918032786884
Ungalik,AK,Nome Census Area,-1.285960396039604,0.906327868852459
Nome,AK,Nome Census Area,-1.3752277227722773,0.9051147540983604
Aurora Lodge,AK,Fairbanks North Star Borough,-1.010455445544555,0.9041639344262293
Anderson,AK,Yukon-Koyukuk Census Area,-1.0555841584158419,0.9019672131147543
Long,AK,Yukon-Koyukuk Census Area,-1.1793465346534657,0.9015081967213114
Shaktoolik,AK,Nome Census Area,-1.290851485148515,0.8998032786885246
Kaltag,AK,Yukon-Koyukuk Census Area,-1.2430495049504948,0.8992131147540987
Big Delta,AK,Southeast Fairbanks Census Area,-0.9880990099009899,0.8935081967213114
Chicken,AK,Southeast Fairbanks Census Area,-0.9107128712871289,0.8907868852459018
Boundary,AK,Southeast Fairbanks Census Area,-0.8941980198019803,0.8904918032786884
Delta Junction,AK,Southeast Fairbanks Census Area,-0.9859207920792081,0.8894098360655738
Lignite,AK,Denali Borough,-1.0511683168316832,0.8852459016393444
Lake Minchumina,AK,Yukon-Koyukuk Census Area,-1.1170297029702976,0.8847540983606557
Unalakleet,AK,Nome Census Area,-1.284059405940594,0.8844918032786886
Suntrana,AK,Yukon-Koyukuk Census Area,-1.0475247524752476,0.8835081967213112
Healy,AK,Denali Borough,-1.050059405940594,0.8834426229508199
Garner,AK,Denali Borough,-1.0503168316831686,0.8824590163934425
Gambell,AK,Nome Census Area,-1.500772277227723,0.8809836065573768
Savoonga,AK,Nome Census Area,-1.4760396039603965,0.8782295081967213
Donnelly,AK,Southeast Fairbanks Census Area,-0.9884950495049507,0.8776393442622954
Folger,AK,Yukon-Koyukuk Census Area,-1.190891089108911,0.8739672131147542
Stebbins,AK,Nome Census Area,-1.3136039603960397,0.8729180327868855
Toklat,AK,Yukon-Koyukuk Census Area,-1.071069306930693,0.8721967213114752
Saint Michael,AK,Nome Census Area,-1.3092277227722775,0.8713114754098359
Telida,AK,Yukon-Koyukuk Census Area,-1.1357029702970296,0.8684590163934427
Cantwell,AK,Denali Borough,-1.0495445544554456,0.8683278688524592
Tanacross,AK,Southeast Fairbanks Census Area,-0.9387722772277232,0.8680327868852462
Tok,AK,Southeast Fairbanks Census Area,-0.9314851485148519,0.8664590163934425
Summit,AK,Matanuska-Susitna Borough,-1.052871287128713,0.8661639344262295
Broad Pass,AK,Matanuska-Susitna Borough,-1.0559801980198018,0.862590163934426
Colorado,AK,Matanuska-Susitna Borough,-1.0591287128712872,0.8607540983606556
Ophir,AK,Yukon-Koyukuk Census Area,-1.1999801980198024,0.8602950819672133
Tetlin,AK,Southeast Fairbanks Census Area,-0.9222376237623764,0.8599016393442622
Medfra,AK,Yukon-Koyukuk Census Area,-1.1642376237623764,0.8590491803278688
Chaniliut,AK,Wade Hampton Census Area,-1.3365346534653466,0.8568852459016392
Paxson,AK,Valdez-Cordova Census Area,-0.9811287128712873,0.8565245901639345
Takotna,AK,Yukon-Koyukuk Census Area,-1.1908712871287128,0.8553114754098359
Nikolai,AK,Yukon-Koyukuk Census Area,-1.1538415841584158,0.8550819672131147
McGrath,AK,Yukon-Koyukuk Census Area,-1.1823960396039603,0.8541967213114754
Northway,AK,Southeast Fairbanks Census Area,-0.9105544554455447,0.8540983606557377
Bill Moores,AK,Wade Hampton Census Area,-1.3433663366336632,0.8538032786885243
Grayling,AK,Yukon-Koyukuk Census Area,-1.2698217821782176,0.8533770491803279
Holikachuk,AK,Yukon-Koyukuk Census Area,-1.2596831683168315,0.852918032786885
Hamilton,AK,Wade Hampton Census Area,-1.3453069306930696,0.8521311475409838
Alakanuk,AK,Wade Hampton Census Area,-1.359980198019802,0.8455737704918032
Shageluk,AK,Yukon-Koyukuk Census Area,-1.2596633663366337,0.8454754098360655
Anvik,AK,Yukon-Koyukuk Census Area,-1.272792079207921,0.8444590163934427
Curry,AK,Matanuska-Susitna Borough,-1.0702376237623765,0.8427868852459017
Chistochina,AK,Valdez-Cordova Census Area,-0.9648316831683172,0.8413114754098361
Sheldon Point,AK,Wade Hampton Census Area,-1.364811881188119,0.8400327868852462
Flat,AK,Yukon-Koyukuk Census Area,-1.2289108910891087,0.8378360655737707
Chase,AK,Matanuska-Susitna Borough,-1.0723762376237622,0.8376393442622954
Chelatna Lodge,AK,Matanuska-Susitna Borough,-1.0978415841584157,0.8372131147540984
Paradise,AK,Yukon-Koyukuk Census Area,-1.2697623762376238,0.8365901639344262
Nabesna,AK,Valdez-Cordova Census Area,-0.931821782178218,0.8347540983606558
Talkeetna,AK,Matanuska-Susitna Borough,-1.0724158415841587,0.833049180327869
Gakona,AK,Valdez-Cordova Census Area,-0.9774059405940596,0.8325901639344262
Gulkana,AK,Valdez-Cordova Census Area,-0.9786336633663368,0.8317377049180328
Gost Creek,AK,Yukon-Koyukuk Census Area,-1.2649306930693074,0.8297704918032789
Holy Cross,AK,Yukon-Koyukuk Census Area,-1.263841584158416,0.8292786885245902
Sunshine,AK,Matanuska-Susitna Borough,-1.071960396039604,0.8281967213114756
Glennallen,AK,Valdez-Cordova Census Area,-0.98219801980198,0.8262622950819671
Mountain Village,AK,Wade Hampton Census Area,-1.342514851485149,0.8257704918032789
Montana,AK,Matanuska-Susitna Borough,-1.0718019801980199,0.825344262295082
Andreafsky,AK,Wade Hampton Census Area,-1.3354455445544553,0.8251147540983608
Chisana,AK,Valdez-Cordova Census Area,-0.9130099009900987,0.824918032786885
Saint Marys,AK,Wade Hampton Census Area,-1.3310495049504953,0.824754098360656
Tazlina,AK,Valdez-Cordova Census Area,-0.9999801980198022,0.8245901639344262
Skwentna,AK,Matanuska-Susitna Borough,-1.0931881188118813,0.821606557377049
Copper Center,AK,Valdez-Cordova Census Area,-0.9774455445544556,0.8212131147540984
Pilot Station,AK,Wade Hampton Census Area,-1.3256831683168318,0.821049180327869
Eureka Roadhouse,AK,Matanuska-Susitna Borough,-1.0143366336633663,0.820655737704918
Marshall,AK,Wade Hampton Census Area,-1.3095445544554454,0.8191475409836069
Crooked Creek,AK,Bethel Census Area,-1.2316435643564358,0.8189180327868852
Scammon Bay,AK,Wade Hampton Census Area,-1.3788316831683165,0.8176393442622953
Chickaloon,AK,Matanuska-Susitna Borough,-1.0395049504950493,0.8160327868852457
Russian Mission,AK,Wade Hampton Census Area,-1.294950495049505,0.8155737704918034
Red Devil,AK,Bethel Census Area,-1.215841584158416,0.8150163934426229
Stony River,AK,Bethel Census Area,-1.2010693069306932,0.8147540983606558
Oskawalik,AK,Bethel Census Area,-1.2333861386138611,0.8145245901639342
Eska,AK,Matanuska-Susitna Borough,-1.0487128712871288,0.8143278688524589
Jonesville,AK,Matanuska-Susitna Borough,-1.0489306930693068,0.8138360655737706
Sutton,AK,Matanuska-Susitna Borough,-1.0484752475247525,0.8133442622950819
Sleetmute,AK,Bethel Census Area,-1.2127524752475245,0.813049180327869
Moose Creek,AK,Matanuska-Susitna Borough,-1.0512079207920793,0.812065573770492
Tonsina,AK,Valdez-Cordova Census Area,-0.9748118811881188,0.8115081967213116
Lower Tonsina,AK,Valdez-Cordova Census Area,-0.9643960396039604,0.8114426229508198
Houston,AK,Matanuska-Susitna Borough,-1.0674257425742573,0.8107868852459017
Palmer,AK,Matanuska-Susitna Borough,-1.0527524752475248,0.8095081967213114
Wasilla,AK,Matanuska-Susitna Borough,-1.0594455445544555,0.8091147540983608
Aniak,AK,Bethel Census Area,-1.25990099009901,0.8088524590163937
Napaimiut,AK,Bethel Census Area,-1.2428118811881186,0.8081311475409834
Susitna,AK,Matanuska-Susitna Borough,-1.0805940594059407,0.8078032786885245
Lower Kalskag,AK,Bethel Census Area,-1.2757821782178222,0.8074098360655739
Matanuska,AK,Matanuska-Susitna Borough,-1.055069306930693,0.8074098360655739
Hooper Bay,AK,Wade Hampton Census Area,-1.3894059405940595,0.807377049180328
Chevak,AK,Wade Hampton Census Area,-1.3794059405940597,0.8072786885245904
Chitina,AK,Valdez-Cordova Census Area,-0.9601980198019802,0.8068196721311476
Cottonwood,AK,Matanuska-Susitna Borough,-1.0620396039603963,0.8064262295081965
Knik,AK,Matanuska-Susitna Borough,-1.0650495049504953,0.8051147540983608
Eklutna,AK,Anchorage Borough,-1.0576237623762381,0.8048524590163937
McCarthy,AK,Valdez-Cordova Census Area,-0.9299405940594063,0.8039016393442622
Alexander,AK,Matanuska-Susitna Borough,-1.0821782178217823,0.8036065573770492
Chugiak,AK,Anchorage Borough,-1.0607326732673266,0.8031803278688527
Lime Village,AK,Bethel Census Area,-1.1786930693069304,0.8015737704918036
May Creek,AK,Valdez-Cordova Census Area,-0.9257623762376239,0.8012459016393443
Eagle River,AK,Anchorage Borough,-1.061940594059406,0.8003934426229509
Anchorage,AK,Anchorage Borough,-1.0679405940594062,0.7970819672131149
Nunaka Valley,AK,Anchorage Borough,-1.0658415841584161,0.7967213114754097
Spenard,AK,Anchorage Borough,-1.0687326732673266,0.7957049180327869
Valdez,AK,Valdez-Cordova Census Area,-0.99780198019802,0.7943934426229511
Tuluksak,AK,Bethel Census Area,-1.2876633663366337,0.793049180327869
Tyonek,AK,Kenai Peninsula Borough,-1.0931683168316835,0.7922622950819673
Old Tyonek,AK,Kenai Peninsula Borough,-1.0959207920792085,0.7914426229508198
Nyac,AK,Bethel Census Area,-1.2675643564356434,0.7902295081967212
Girdwood,AK,Anchorage Borough,-1.053722772277228,0.7882295081967212
Newtok,AK,Bethel Census Area,-1.3603366336633664,0.787934426229508
Akiak,AK,Bethel Census Area,-1.2930693069306933,0.787377049180328
Hope,AK,Kenai Peninsula Borough,-1.062970297029703,0.7872131147540984
Akiachak,AK,Bethel Census Area,-1.2967722772277233,0.7869180327868852
Ellamar,AK,Valdez-Cordova Census Area,-1.0048712871287129,0.7865245901639344
Kasigluk,AK,Bethel Census Area,-1.3181782178217825,0.7852459016393443
Kashegelok,AK,Bethel Census Area,-1.2256633663366339,0.7851475409836064
Nunapitchuk,AK,Bethel Census Area,-1.3172871287128718,0.7848524590163937
Portage,AK,Anchorage Borough,-1.0498811881188117,0.7844590163934428
Kwethluk,AK,Bethel Census Area,-1.2971881188118815,0.7835737704918033
Bethel,AK,Bethel Census Area,-1.3031089108910892,0.7830819672131148
Whittier,AK,Valdez-Cordova Census Area,-1.0443564356435644,0.7825573770491805
Silvertip,AK,Kenai Peninsula Borough,-1.05790099009901,0.7817377049180327
Oscarville,AK,Bethel Census Area,-1.3043564356435642,0.7808196721311476
Kustatan,AK,Kenai Peninsula Borough,-1.104871287128713,0.7807868852459017
Napakiak,AK,Bethel Census Area,-1.3072079207920795,0.7801967213114755
Napaskiak,AK,Bethel Census Area,-1.3040396039603963,0.7799672131147541
Tanunak,AK,Bethel Census Area,-1.372336633663366,0.7762950819672132
Kenai,AK,Kenai Peninsula Borough,-1.0952475247524753,0.7755409836065574
Port Nellie Juan,AK,Valdez-Cordova Census Area,-1.0337821782178218,0.7752131147540984
Cordova,AK,Valdez-Cordova Census Area,-0.986019801980198,0.7750491803278687
Sterling,AK,Kenai Peninsula Borough,-1.0860198019801985,0.7746557377049179
Toksook Bay,AK,Bethel Census Area,-1.370138613861386,0.7744918032786885
Eyak,AK,Valdez-Cordova Census Area,-0.9830099009900994,0.7741311475409836
Umkumiut,AK,Bethel Census Area,-1.3715841584158417,0.7738032786885247
Nightmute,AK,Bethel Census Area,-1.3621188118811882,0.7732786885245904
Moose Pass,AK,Kenai Peninsula Borough,-1.0580792079207924,0.7731147540983607
Crystal Falls,AK,Valdez-Cordova Census Area,-0.9859207920792081,0.7730163934426231
Soldotna,AK,Kenai Peninsula Borough,-1.0913663366336634,0.7728196721311476
Cooper Landing,AK,Kenai Peninsula Borough,-1.0673069306930691,0.7727868852459017
Kalifornsky,AK,Kenai Peninsula Borough,-1.0958217821782177,0.7707868852459017
Mekoryuk,AK,Bethel Census Area,-1.3909702970297029,0.7698360655737704
Kasilof,AK,Kenai Peninsula Borough,-1.0956237623762375,0.7696065573770492
Cohoe,AK,Kenai Peninsula Borough,-1.0965742574257424,0.7690163934426231
Clam Gulch,AK,Kenai Peninsula Borough,-1.0976237623762377,0.7652459016393443
Eek,AK,Bethel Census Area,-1.3085544554455448,0.7642622950819673
Chefornak,AK,Bethel Census Area,-1.3516633663366338,0.7642295081967212
Port Alsworth,AK,Lake and Peninsula Borough,-1.1559405940594059,0.7639344262295082
Katalla,AK,Valdez-Cordova Census Area,-0.961841584158416,0.7637049180327868
Seward,AK,Kenai Peninsula Borough,-1.0593465346534656,0.7604918032786887
Cape Yakataga,AK,Valdez-Cordova Census Area,-0.9202574257425744,0.7594426229508195
Crab Bay,AK,Valdez-Cordova Census Area,-1.0309702970297034,0.7592131147540984
Port Ashton,AK,Valdez-Cordova Census Area,-1.0318019801980203,0.7590491803278687
Ninilchik,AK,Kenai Peninsula Borough,-1.103029702970297,0.7587540983606558
Nondalton,AK,Lake and Peninsula Borough,-1.1666138613861388,0.7564262295081967
Kipnuk,AK,Bethel Census Area,-1.3483960396039607,0.7554754098360656
Fish Village,AK,Lake and Peninsula Borough,-1.1671881188118811,0.7552131147540984
Happy Valley,AK,Kenai Peninsula Borough,-1.1046930693069306,0.7549836065573772
Kwigillingok,AK,Bethel Census Area,-1.3307524752475248,0.7528852459016395
Koliganek,AK,Dillingham Census Area,-1.2164158415841584,0.7495737704918035
Iliamna,AK,Lake and Peninsula Borough,-1.165940594059406,0.7492786885245903
Newhalen,AK,Lake and Peninsula Borough,-1.1673069306930692,0.7480983606557379
Millers Landing,AK,Kenai Peninsula Borough,-1.098712871287129,0.7464262295081967
Homer,AK,Kenai Peninsula Borough,-1.1008910891089108,0.7455737704918035
Yakutat,AK,Yakutat Borough,-0.866950495049505,0.7422622950819671
New Stuyahok,AK,Dillingham Census Area,-1.2153465346534653,0.739377049180328
Skagway,AK,Skagway-Hoonah-Angoon Census Area,-0.7795445544554456,0.7392131147540983
Seldovia,AK,Kenai Peninsula Borough,-1.1041386138613865,0.7387213114754099
Kakhonak,AK,Lake and Peninsula Borough,-1.1666930693069308,0.7385901639344263
Klukwan,AK,Haines Borough,-0.790910891089109,0.7375409836065574
Port Graham,AK,Kenai Peninsula Borough,-1.106851485148515,0.735704918032787
Igiugig,AK,Lake and Peninsula Borough,-1.1871881188118811,0.7348524590163934
Aleknagik,AK,Dillingham Census Area,-1.241267326732673,0.7331475409836066
Haines,AK,Haines Borough,-0.7824554455445547,0.7317704918032786
Port Chilkoot,AK,Haines Borough,-0.7804356435643562,0.7291475409836066
Goodnews Bay,AK,Bethel Census Area,-1.2998217821782179,0.728688524590164
Levelock,AK,Lake and Peninsula Borough,-1.2063762376237626,0.7280000000000002
Ekwok,AK,Kenai Peninsula Borough,-1.206811881188119,0.7273114754098362
Togiak,AK,Dillingham Census Area,-1.2760198019801985,0.7268196721311475
Dillingham,AK,Dillingham Census Area,-1.2378019801980198,0.7258688524590162
Platinum,AK,Bethel Census Area,-1.304118811881188,0.7245245901639346
Manokotak,AK,Dillingham Census Area,-1.2496435643564356,0.7238360655737706
Kvichak,AK,Lake and Peninsula Borough,-1.2076831683168314,0.7231475409836066
Nushagak,AK,Dillingham Census Area,-1.2383564356435643,0.7225573770491802
Koggiung,AK,Bristol Bay Borough,-1.2091683168316836,0.7200327868852459
Clarks Point,AK,Dillingham Census Area,-1.2397029702970301,0.7191475409836066
Ekuk,AK,Dillingham Census Area,-1.2398217821782183,0.7182622950819673
Libbyville,AK,Bristol Bay Borough,-1.210039603960396,0.717016393442623
Naknek,AK,Bristol Bay Borough,-1.2093663366336633,0.715639344262295
South Naknek,AK,Bristol Bay Borough,-1.209089108910891,0.7148524590163934
King Salmon,AK,Bristol Bay Borough,-1.2025346534653467,0.7141967213114755
Port William,AK,Kodiak Island Borough,-1.1220990099009907,0.7080983606557378
Taku Lodge,AK,Juneau Borough,-0.7521386138613861,0.707639344262295
Gustavus,AK,Skagway-Hoonah-Angoon Census Area,-0.7879207920792082,0.7049508196721312
Tee Harbor,AK,Juneau Borough,-0.7682772277227721,0.7046557377049181
Auke Bay,AK,Juneau Borough,-0.7666534653465349,0.7041967213114755
Juneau,AK,Juneau Borough,-0.7616435643564361,0.7015409836065574
Douglas,AK,Juneau Borough,-0.7616039603960396,0.7006557377049181
Funter,AK,Skagway-Hoonah-Angoon Census Area,-0.7714059405940596,0.7002295081967214
Thane,AK,Juneau Borough,-0.7600990099009906,0.7002295081967214
Egegik,AK,Lake and Peninsula Borough,-1.2163168316831685,0.6985573770491804
Elfin Cove,AK,Skagway-Hoonah-Angoon Census Area,-0.7998217821782179,0.6978688524590164
Hawk Inlet,AK,Skagway-Hoonah-Angoon Census Area,-0.7683366336633664,0.6958360655737705
Hoonah,AK,Skagway-Hoonah-Angoon Census Area,-0.7820198019801983,0.6952459016393442
Sunnyside,AK,Skagway-Hoonah-Angoon Census Area,-0.7981188118811882,0.6912459016393442
Pelican,AK,Skagway-Hoonah-Angoon Census Area,-0.7976039603960401,0.6904262295081969
Ouzinkie,AK,Kodiak Island Borough,-1.119584158415842,0.6894098360655738
Port Wakefield,AK,Kodiak Island Borough,-1.1307524752475246,0.6891147540983606
Port Lions,AK,Kodiak Island Borough,-1.1274851485148516,0.6875737704918032
Kodiak,AK,Kodiak Island Borough,-1.1177623762376236,0.6849836065573769
Tenakee Springs,AK,Skagway-Hoonah-Angoon Census Area,-0.7776435643564357,0.6844918032786884
Port O`Brien,AK,Kodiak Island Borough,-1.135960396039604,0.6828852459016392
Uyak,AK,Kodiak Island Borough,-1.1495841584158413,0.6792459016393444
Karluk,AK,Kodiak Island Borough,-1.1589900990099014,0.6773770491803279
Ugashik,AK,Lake and Peninsula Borough,-1.2173069306930695,0.6764918032786884
Larsen Bay,AK,Kodiak Island Borough,-1.1493069306930694,0.6762622950819672
Chatham,AK,Sitka Borough,-0.7717425742574258,0.6757704918032787
Angoon,AK,Skagway-Hoonah-Angoon Census Area,-0.7651881188118814,0.6751803278688524
Todd,AK,Sitka Borough,-0.7741386138613864,0.6741639344262296
Old Harbor,AK,Kodiak Island Borough,-1.136019801980198,0.6655409836065573
McCord,AK,Kodiak Island Borough,-1.1334059405940597,0.6635081967213117
Saint Paul,AK,Aleutians West Census Area,-1.4719207920792083,0.6627540983606557
Baranof,AK,Sitka Borough,-0.7701188118811886,0.6618032786885248
Sitka,AK,Sitka Borough,-0.7800198019801985,0.6608196721311477
Kake,AK,Wrangell-Petersburg Census Area,-0.7519207920792081,0.6578360655737705
Akhiok,AK,Kodiak Island Borough,-1.1529702970297033,0.6571147540983608
Port Heiden,AK,Lake and Peninsula Borough,-1.2421782178217824,0.6562295081967213
West Petersburg,AK,Wrangell-Petersburg Census Area,-0.7334851485148519,0.653016393442623
Petersburg,AK,Wrangell-Petersburg Census Area,-0.7331683168316832,0.6522950819672131
Saint George,AK,Aleutians West Census Area,-1.4573861386138613,0.6456393442622952
Wrangell,AK,Wrangell-Petersburg Census Area,-0.7214653465346532,0.6413770491803279
Point Baker,AK,Prince of Wales-Outer Ketchikan Census Area,-0.7457821782178216,0.6376721311475411
Port Armstrong,AK,Sitka Borough,-0.7667326732673265,0.6358032786885246
Chignik,AK,Lake and Peninsula Borough,-1.2367722772277232,0.6354754098360655
Port Alexander,AK,Sitka Borough,-0.7664554455445547,0.6345245901639345
Port Moller,AK,Aleutians East Borough,-1.2798217821782178,0.6257049180327869
Cape Pole,AK,Prince of Wales-Outer Ketchikan Census Area,-0.7495445544554453,0.6246229508196723
Edna Bay,AK,Prince of Wales-Outer Ketchikan Census Area,-0.7469702970297032,0.6243934426229507
Tokeen,AK,Prince of Wales-Outer Ketchikan Census Area,-0.7400990099009901,0.6239344262295083
Bell Island Hot Springs,AK,Prince of Wales-Outer Ketchikan Census Area,-0.7053861386138616,0.6238360655737707
Hyder,AK,Prince of Wales-Outer Ketchikan Census Area,-0.675029702970297,0.6235081967213114
Perryville,AK,Lake and Peninsula Borough,-1.2517425742574262,0.6232459016393443
Herendeen Bay,AK,Aleutians East Borough,-1.281881188118812,0.6185245901639345
Meyers Chuck,AK,Prince of Wales-Outer Ketchikan Census Area,-0.7189504950495049,0.6174426229508199
Salt Chuck,AK,Prince of Wales-Outer Ketchikan Census Area,-0.7249108910891087,0.6138360655737707
Loring,AK,Ketchikan Gateway Borough,-0.7063762376237626,0.6128196721311474
Klawock,AK,Prince of Wales-Outer Ketchikan Census Area,-0.7356237623762376,0.6113114754098361
Kasaan,AK,Prince of Wales-Outer Ketchikan Census Area,-0.7218217821782176,0.6109508196721312
Craig,AK,Prince of Wales-Outer Ketchikan Census Area,-0.7363168316831681,0.6088196721311474
Ward Cove,AK,Ketchikan Gateway Borough,-0.7087326732673271,0.6065573770491803
Ketchikan,AK,Ketchikan Gateway Borough,-0.706772277227723,0.6045245901639347
Waterfall,AK,Prince of Wales-Outer Ketchikan Census Area,-0.7382772277227723,0.6030163934426229
Hydaburg,AK,Prince of Wales-Outer Ketchikan Census Area,-0.7300396039603965,0.6002295081967215
Cold Bay,AK,Aleutians East Borough,-1.3219009900990097,0.599737704918033
Unga,AK,Aleutians East Borough,-1.2782376237623763,0.5996393442622951
Metlakatla,AK,Prince of Wales-Outer Ketchikan Census Area,-0.7055841584158418,0.5967868852459017
Belkofski,AK,Aleutians East Borough,-1.3087128712871285,0.5964262295081966
King Cove,AK,Aleutians East Borough,-1.313821782178218,0.5954754098360655
Annette,AK,Prince of Wales-Outer Ketchikan Census Area,-0.7053663366336633,0.5948524590163935
